product_id,title,category,rating,price,review_count
B0008324,Sample Product 8324,Electronics,4.4,393.76,915
B0008325,Sample Product 8325,Books,4.7,28.58,446
B0008326,Sample Product 8326,Toys & Games,3.3,338.8,617
B0008327,Sample Product 8327,Beauty & Health,3.8,55.15,243
B0008328,Sample Product 8328,Home & Garden,4.0,338.81,219
B0008329,Sample Product 8329,Automotive,5.0,344.48,386
B0008330,Sample Product 8330,Books,3.8,409.84,519
B0008331,Sample Product 8331,Automotive,3.7,464.83,50
B0008332,Sample Product 8332,Automotive,5.0,202.25,630
B0008333,Sample Product 8333,Automotive,4.5,307.5,564
B0008334,Sample Product 8334,Sports & Outdoors,4.6,218.64,958
B0008335,Sample Product 8335,Home & Garden,4.2,221.09,163
B0008336,Sample Product 8336,Toys & Games,4.6,96.71,897
B0008337,Sample Product 8337,Beauty & Health,5.0,297.99,0
B0008338,Sample Product 8338,Beauty & Health,4.7,231.47,593
B0008339,Sample Product 8339,Electronics,5.0,363.24,209
B0008340,Sample Product 8340,Automotive,1.3,24.75,392
B0008341,Sample Product 8341,Beauty & Health,3.9,191.8,759
B0008342,Sample Product 8342,Electronics,4.9,154.84,650
B0008343,Sample Product 8343,Clothing,3.9,399.73,809
B0008344,Sample Product 8344,Pet Supplies,4.7,370.54,105
B0008345,Sample Product 8345,Electronics,3.3,254.48,107
B0008346,Sample Product 8346,Pet Supplies,3.3,426.76,752
B0008347,Sample Product 8347,Toys & Games,3.1,56.82,468
B0008348,Sample Product 8348,Beauty & Health,3.8,111.5,945
B0008349,Sample Product 8349,Toys & Games,3.0,42.0,310
B0008350,Sample Product 8350,Automotive,3.7,191.67,790
B0008351,Sample Product 8351,Toys & Games,3.0,438.77,401
B0008352,Sample Product 8352,Automotive,3.2,13.89,334
B0008353,Sample Product 8353,Home & Garden,3.4,142.47,991
B0008354,Sample Product 8354,Sports & Outdoors,4.5,135.09,519
B0008355,Sample Product 8355,Home & Garden,3.9,124.39,556
B0008356,Sample Product 8356,Sports & Outdoors,4.8,384.71,517
B0008357,Sample Product 8357,Toys & Games,3.7,71.57,707
B0008358,Sample Product 8358,Home & Garden,5.0,444.85,699
B0008359,Sample Product 8359,Home & Garden,3.6,86.4,966
B0008360,Sample Product 8360,Automotive,4.5,211.56,954
B0008361,Sample Product 8361,Beauty & Health,3.4,206.88,387
B0008362,Sample Product 8362,Sports & Outdoors,3.8,203.42,45
B0008363,Sample Product 8363,Sports & Outdoors,3.4,221.6,239
B0008364,Sample Product 8364,Home & Garden,4.1,131.68,597
B0008365,Sample Product 8365,Electronics,4.1,354.27,675
B0008366,Sample Product 8366,Beauty & Health,5.0,279.47,663
B0008367,Sample Product 8367,Clothing,3.1,166.41,669
B0008368,Sample Product 8368,Pet Supplies,4.5,343.59,596
B0008369,Sample Product 8369,Pet Supplies,4.0,89.51,480
B0008370,Sample Product 8370,Office Products,3.6,453.58,405
B0008371,Sample Product 8371,Office Products,5.0,187.24,916
B0008372,Sample Product 8372,Books,5.0,240.74,637
B0008373,Sample Product 8373,Electronics,5.0,250.54,13
B0008374,Sample Product 8374,Pet Supplies,3.2,199.99,441
B0008375,Sample Product 8375,Clothing,4.5,48.99,606
B0008376,Sample Product 8376,Toys & Games,4.4,224.78,567
B0008377,Sample Product 8377,Beauty & Health,3.1,335.51,742
B0008378,Sample Product 8378,Office Products,2.9,386.02,471
B0008379,Sample Product 8379,Electronics,5.0,287.71,527
B0008380,Sample Product 8380,Toys & Games,3.8,38.57,470
B0008381,Sample Product 8381,Pet Supplies,3.2,329.92,512
B0008382,Sample Product 8382,Books,5.0,89.23,177
B0008383,Sample Product 8383,Sports & Outdoors,4.6,19.28,244
B0008384,Sample Product 8384,Automotive,2.1,229.93,959
B0008385,Sample Product 8385,Sports & Outdoors,3.3,392.99,392
B0008386,Sample Product 8386,Beauty & Health,5.0,414.15,419
B0008387,Sample Product 8387,Beauty & Health,4.3,63.02,457
B0008388,Sample Product 8388,Electronics,3.6,164.16,458
B0008389,Sample Product 8389,Clothing,4.0,405.73,677
B0008390,Sample Product 8390,Beauty & Health,4.1,316.39,886
B0008391,Sample Product 8391,Automotive,4.1,45.36,79
B0008392,Sample Product 8392,Clothing,5.0,29.98,957
B0008393,Sample Product 8393,Sports & Outdoors,5.0,426.47,77
B0008394,Sample Product 8394,Beauty & Health,3.8,421.93,437
B0008395,Sample Product 8395,Electronics,3.1,498.58,62
B0008396,Sample Product 8396,Toys & Games,3.9,422.45,186
B0008397,Sample Product 8397,Office Products,4.5,115.46,198
B0008398,Sample Product 8398,Electronics,4.5,81.52,820
B0008399,Sample Product 8399,Automotive,4.7,498.07,3
B0008400,Sample Product 8400,Electronics,5.0,223.81,274
B0008401,Sample Product 8401,Sports & Outdoors,4.5,278.25,176
B0008402,Sample Product 8402,Toys & Games,2.8,320.88,165
B0008403,Sample Product 8403,Electronics,3.7,482.43,204
B0008404,Sample Product 8404,Home & Garden,2.3,43.32,314
B0008405,Sample Product 8405,Home & Garden,4.6,155.08,122
B0008406,Sample Product 8406,Toys & Games,3.4,80.02,501
B0008407,Sample Product 8407,Toys & Games,4.5,202.55,613
B0008408,Sample Product 8408,Toys & Games,3.1,32.71,168
B0008409,Sample Product 8409,Toys & Games,4.8,314.53,208
B0008410,Sample Product 8410,Clothing,4.1,184.04,942
B0008411,Sample Product 8411,Electronics,2.8,39.35,610
B0008412,Sample Product 8412,Beauty & Health,2.9,337.99,476
B0008413,Sample Product 8413,Books,4.8,172.75,719
B0008414,Sample Product 8414,Beauty & Health,4.1,46.09,829
B0008415,Sample Product 8415,Pet Supplies,3.6,171.14,354
B0008416,Sample Product 8416,Home & Garden,4.5,293.11,940
B0008417,Sample Product 8417,Automotive,3.6,317.2,376
B0008418,Sample Product 8418,Pet Supplies,4.8,31.32,790
B0008419,Sample Product 8419,Clothing,4.6,401.96,70
B0008420,Sample Product 8420,Sports & Outdoors,3.7,400.89,835
B0008421,Sample Product 8421,Beauty & Health,3.6,379.02,367
B0008422,Sample Product 8422,Toys & Games,5.0,236.28,665
B0008423,Sample Product 8423,Books,4.3,282.8,484
B0008424,Sample Product 8424,Office Products,2.6,403.05,509
B0008425,Sample Product 8425,Books,3.9,442.22,349
B0008426,Sample Product 8426,Toys & Games,4.0,469.26,658
B0008427,Sample Product 8427,Pet Supplies,5.0,431.66,884
B0008428,Sample Product 8428,Home & Garden,4.4,158.66,972
B0008429,Sample Product 8429,Pet Supplies,4.9,62.52,836
B0008430,Sample Product 8430,Home & Garden,3.4,17.01,911
B0008431,Sample Product 8431,Home & Garden,4.8,243.89,45
B0008432,Sample Product 8432,Clothing,5.0,387.25,74
B0008433,Sample Product 8433,Pet Supplies,5.0,102.63,187
B0008434,Sample Product 8434,Electronics,3.7,267.33,857
B0008435,Sample Product 8435,Automotive,2.7,168.19,387
B0008436,Sample Product 8436,Automotive,4.6,158.14,364
B0008437,Sample Product 8437,Electronics,4.7,95.49,20
B0008438,Sample Product 8438,Beauty & Health,4.6,139.94,569
B0008439,Sample Product 8439,Books,4.4,452.44,151
B0008440,Sample Product 8440,Sports & Outdoors,5.0,475.63,132
B0008441,Sample Product 8441,Sports & Outdoors,4.1,212.34,865
B0008442,Sample Product 8442,Toys & Games,4.4,424.57,991
B0008443,Sample Product 8443,Beauty & Health,4.5,290.31,975
B0008444,Sample Product 8444,Home & Garden,3.8,29.79,497
B0008445,Sample Product 8445,Beauty & Health,4.9,131.02,179
B0008446,Sample Product 8446,Electronics,4.7,479.36,626
B0008447,Sample Product 8447,Office Products,3.6,120.52,179
B0008448,Sample Product 8448,Beauty & Health,2.8,82.75,190
B0008449,Sample Product 8449,Books,3.1,445.86,615
B0008450,Sample Product 8450,Clothing,2.9,170.43,530
B0008451,Sample Product 8451,Home & Garden,2.5,311.13,360
B0008452,Sample Product 8452,Home & Garden,3.2,46.34,966
B0008453,Sample Product 8453,Electronics,3.8,340.08,262
B0008454,Sample Product 8454,Home & Garden,2.7,99.94,914
B0008455,Sample Product 8455,Electronics,5.0,483.85,410
B0008456,Sample Product 8456,Sports & Outdoors,5.0,359.63,237
B0008457,Sample Product 8457,Automotive,2.9,455.38,558
B0008458,Sample Product 8458,Pet Supplies,3.4,34.61,475
B0008459,Sample Product 8459,Home & Garden,5.0,88.44,418
B0008460,Sample Product 8460,Automotive,3.0,208.91,503
B0008461,Sample Product 8461,Electronics,4.0,24.4,792
B0008462,Sample Product 8462,Books,4.3,126.7,346
B0008463,Sample Product 8463,Pet Supplies,3.7,288.51,970
B0008464,Sample Product 8464,Office Products,4.1,165.27,880
B0008465,Sample Product 8465,Books,4.0,355.36,272
B0008466,Sample Product 8466,Pet Supplies,5.0,256.04,120
B0008467,Sample Product 8467,Toys & Games,4.2,30.62,151
B0008468,Sample Product 8468,Sports & Outdoors,4.9,480.04,329
B0008469,Sample Product 8469,Pet Supplies,3.8,441.45,386
B0008470,Sample Product 8470,Beauty & Health,3.9,53.88,261
B0008471,Sample Product 8471,Beauty & Health,5.0,283.62,42
B0008472,Sample Product 8472,Clothing,5.0,223.17,677
B0008473,Sample Product 8473,Electronics,5.0,465.84,276
B0008474,Sample Product 8474,Books,4.0,145.19,161
B0008475,Sample Product 8475,Office Products,5.0,120.66,586
B0008476,Sample Product 8476,Pet Supplies,4.1,123.92,985
B0008477,Sample Product 8477,Clothing,5.0,14.17,203
B0008478,Sample Product 8478,Office Products,5.0,131.91,391
B0008479,Sample Product 8479,Toys & Games,3.7,20.71,687
B0008480,Sample Product 8480,Books,4.2,410.23,740
B0008481,Sample Product 8481,Toys & Games,2.4,88.62,379
B0008482,Sample Product 8482,Home & Garden,3.4,366.36,793
B0008483,Sample Product 8483,Home & Garden,2.8,448.91,367
B0008484,Sample Product 8484,Beauty & Health,3.4,144.65,709
B0008485,Sample Product 8485,Automotive,4.3,10.48,248
B0008486,Sample Product 8486,Books,4.2,182.29,407
B0008487,Sample Product 8487,Pet Supplies,5.0,194.98,979
B0008488,Sample Product 8488,Automotive,5.0,39.46,160
B0008489,Sample Product 8489,Electronics,4.6,22.69,917
B0008490,Sample Product 8490,Electronics,3.5,236.21,525
B0008491,Sample Product 8491,Home & Garden,3.1,356.78,230
B0008492,Sample Product 8492,Sports & Outdoors,4.5,323.51,929
B0008493,Sample Product 8493,Automotive,3.9,82.2,628
B0008494,Sample Product 8494,Office Products,2.8,129.74,6
B0008495,Sample Product 8495,Automotive,3.1,409.56,456
B0008496,Sample Product 8496,Books,4.3,280.46,826
B0008497,Sample Product 8497,Electronics,5.0,445.73,395
B0008498,Sample Product 8498,Home & Garden,3.4,190.92,544
B0008499,Sample Product 8499,Beauty & Health,5.0,267.34,281
B0008500,Sample Product 8500,Automotive,5.0,339.91,605
B0008501,Sample Product 8501,Pet Supplies,4.7,495.88,475
B0008502,Sample Product 8502,Home & Garden,4.7,93.59,936
B0008503,Sample Product 8503,Pet Supplies,3.3,271.38,85
B0008504,Sample Product 8504,Home & Garden,4.2,381.15,428
B0008505,Sample Product 8505,Home & Garden,5.0,262.56,957
B0008506,Sample Product 8506,Beauty & Health,2.1,220.72,521
B0008507,Sample Product 8507,Home & Garden,4.9,283.82,760
B0008508,Sample Product 8508,Electronics,2.9,478.01,125
B0008509,Sample Product 8509,Electronics,4.2,495.51,653
B0008510,Sample Product 8510,Home & Garden,3.2,412.79,785
B0008511,Sample Product 8511,Clothing,3.3,462.42,370
B0008512,Sample Product 8512,Books,4.6,346.89,590
B0008513,Sample Product 8513,Office Products,4.9,416.44,360
B0008514,Sample Product 8514,Home & Garden,4.8,411.46,105
B0008515,Sample Product 8515,Books,5.0,15.89,102
B0008516,Sample Product 8516,Clothing,3.3,310.56,421
B0008517,Sample Product 8517,Electronics,3.3,148.26,180
B0008518,Sample Product 8518,Electronics,5.0,396.64,944
B0008519,Sample Product 8519,Clothing,4.5,400.67,174
B0008520,Sample Product 8520,Clothing,4.1,419.04,40
B0008521,Sample Product 8521,Automotive,4.3,162.94,916
B0008522,Sample Product 8522,Clothing,4.8,168.32,580
B0008523,Sample Product 8523,Office Products,3.8,312.58,651
B0008524,Sample Product 8524,Clothing,2.9,499.4,454
B0008525,Sample Product 8525,Automotive,3.5,42.45,49
B0008526,Sample Product 8526,Office Products,5.0,278.35,996
B0008527,Sample Product 8527,Automotive,4.0,36.96,159
B0008528,Sample Product 8528,Office Products,4.1,402.09,274
B0008529,Sample Product 8529,Electronics,4.8,479.16,962
B0008530,Sample Product 8530,Sports & Outdoors,4.9,116.83,806
B0008531,Sample Product 8531,Home & Garden,4.9,195.31,776
B0008532,Sample Product 8532,Clothing,2.4,272.15,808
B0008533,Sample Product 8533,Pet Supplies,5.0,368.46,709
B0008534,Sample Product 8534,Toys & Games,3.7,499.12,226
B0008535,Sample Product 8535,Beauty & Health,3.9,425.82,214
B0008536,Sample Product 8536,Toys & Games,3.2,226.84,935
B0008537,Sample Product 8537,Automotive,4.5,65.61,197
B0008538,Sample Product 8538,Pet Supplies,3.8,275.02,5
B0008539,Sample Product 8539,Toys & Games,5.0,173.79,272
B0008540,Sample Product 8540,Home & Garden,2.2,169.85,924
B0008541,Sample Product 8541,Home & Garden,3.2,15.0,628
B0008542,Sample Product 8542,Toys & Games,3.6,42.79,740
B0008543,Sample Product 8543,Toys & Games,4.5,365.55,851
B0008544,Sample Product 8544,Beauty & Health,3.3,292.66,104
B0008545,Sample Product 8545,Clothing,3.3,318.9,520
B0008546,Sample Product 8546,Sports & Outdoors,5.0,64.12,741
B0008547,Sample Product 8547,Toys & Games,4.1,445.8,899
B0008548,Sample Product 8548,Books,4.5,446.78,470
B0008549,Sample Product 8549,Automotive,3.6,289.75,682
B0008550,Sample Product 8550,Sports & Outdoors,4.6,15.14,635
B0008551,Sample Product 8551,Home & Garden,4.1,44.56,697
B0008552,Sample Product 8552,Home & Garden,4.9,294.09,577
B0008553,Sample Product 8553,Books,4.9,415.33,381
B0008554,Sample Product 8554,Office Products,4.4,50.65,249
B0008555,Sample Product 8555,Automotive,3.9,231.97,688
B0008556,Sample Product 8556,Beauty & Health,5.0,78.28,877
B0008557,Sample Product 8557,Books,4.3,22.74,16
B0008558,Sample Product 8558,Automotive,3.3,224.31,229
B0008559,Sample Product 8559,Pet Supplies,3.9,153.59,45
B0008560,Sample Product 8560,Pet Supplies,5.0,381.64,741
B0008561,Sample Product 8561,Office Products,4.6,364.59,50
B0008562,Sample Product 8562,Books,5.0,51.56,58
B0008563,Sample Product 8563,Clothing,4.2,408.21,222
B0008564,Sample Product 8564,Home & Garden,4.7,384.47,6
B0008565,Sample Product 8565,Toys & Games,4.0,446.94,456
B0008566,Sample Product 8566,Automotive,5.0,438.04,768
B0008567,Sample Product 8567,Office Products,4.1,275.58,124
B0008568,Sample Product 8568,Books,5.0,97.02,775
B0008569,Sample Product 8569,Toys & Games,4.1,29.84,171
B0008570,Sample Product 8570,Home & Garden,3.6,320.28,71
B0008571,Sample Product 8571,Electronics,4.1,334.15,379
B0008572,Sample Product 8572,Books,4.0,408.91,714
B0008573,Sample Product 8573,Clothing,3.3,27.08,960
B0008574,Sample Product 8574,Toys & Games,3.1,442.5,19
B0008575,Sample Product 8575,Office Products,4.3,263.44,202
B0008576,Sample Product 8576,Electronics,2.9,437.4,711
B0008577,Sample Product 8577,Automotive,5.0,296.6,967
B0008578,Sample Product 8578,Home & Garden,4.9,449.81,400
B0008579,Sample Product 8579,Clothing,5.0,79.72,336
B0008580,Sample Product 8580,Home & Garden,5.0,113.05,497
B0008581,Sample Product 8581,Automotive,5.0,218.17,821
B0008582,Sample Product 8582,Pet Supplies,3.4,284.2,450
B0008583,Sample Product 8583,Pet Supplies,3.9,161.33,201
B0008584,Sample Product 8584,Office Products,3.5,474.38,986
B0008585,Sample Product 8585,Toys & Games,4.4,266.31,484
B0008586,Sample Product 8586,Office Products,3.9,84.6,133
B0008587,Sample Product 8587,Clothing,2.4,455.81,200
B0008588,Sample Product 8588,Clothing,3.9,43.97,452
B0008589,Sample Product 8589,Beauty & Health,4.2,261.24,313
B0008590,Sample Product 8590,Pet Supplies,4.0,160.28,820
B0008591,Sample Product 8591,Books,4.8,468.26,943
B0008592,Sample Product 8592,Office Products,3.4,197.2,743
B0008593,Sample Product 8593,Home & Garden,5.0,420.29,251
B0008594,Sample Product 8594,Pet Supplies,5.0,476.8,451
B0008595,Sample Product 8595,Pet Supplies,4.5,103.83,209
B0008596,Sample Product 8596,Office Products,5.0,67.95,727
B0008597,Sample Product 8597,Office Products,3.4,34.51,860
B0008598,Sample Product 8598,Automotive,5.0,127.13,543
B0008599,Sample Product 8599,Electronics,4.3,475.63,726
B0008600,Sample Product 8600,Clothing,3.8,264.52,336
B0008601,Sample Product 8601,Sports & Outdoors,4.1,88.85,33
B0008602,Sample Product 8602,Beauty & Health,3.5,210.93,145
B0008603,Sample Product 8603,Toys & Games,4.6,366.27,802
B0008604,Sample Product 8604,Toys & Games,5.0,157.14,892
B0008605,Sample Product 8605,Books,5.0,302.43,338
B0008606,Sample Product 8606,Sports & Outdoors,4.2,117.36,611
B0008607,Sample Product 8607,Automotive,5.0,472.79,251
B0008608,Sample Product 8608,Office Products,3.7,286.87,400
B0008609,Sample Product 8609,Beauty & Health,2.2,457.03,706
B0008610,Sample Product 8610,Home & Garden,4.1,46.74,606
B0008611,Sample Product 8611,Books,4.7,105.68,192
B0008612,Sample Product 8612,Books,3.7,117.01,290
B0008613,Sample Product 8613,Beauty & Health,3.6,89.59,281
B0008614,Sample Product 8614,Automotive,2.8,233.34,950
B0008615,Sample Product 8615,Sports & Outdoors,3.1,75.26,725
B0008616,Sample Product 8616,Office Products,3.8,94.29,986
B0008617,Sample Product 8617,Electronics,4.7,25.42,320
B0008618,Sample Product 8618,Clothing,3.3,490.89,457
B0008619,Sample Product 8619,Pet Supplies,3.6,423.04,607
B0008620,Sample Product 8620,Home & Garden,4.6,85.69,52
B0008621,Sample Product 8621,Books,4.7,225.3,868
B0008622,Sample Product 8622,Electronics,4.1,467.13,80
B0008623,Sample Product 8623,Books,3.7,193.34,762
B0008624,Sample Product 8624,Sports & Outdoors,3.3,478.96,210
B0008625,Sample Product 8625,Home & Garden,4.1,466.65,816
B0008626,Sample Product 8626,Beauty & Health,4.9,117.58,695
B0008627,Sample Product 8627,Pet Supplies,5.0,97.19,761
B0008628,Sample Product 8628,Pet Supplies,1.9,153.62,740
B0008629,Sample Product 8629,Pet Supplies,4.0,282.82,586
B0008630,Sample Product 8630,Beauty & Health,4.4,57.65,515
B0008631,Sample Product 8631,Clothing,4.1,159.06,62
B0008632,Sample Product 8632,Home & Garden,3.1,245.35,177
B0008633,Sample Product 8633,Automotive,4.9,378.99,41
B0008634,Sample Product 8634,Books,4.4,289.92,384
B0008635,Sample Product 8635,Toys & Games,4.5,138.4,263
B0008636,Sample Product 8636,Office Products,4.0,264.32,742
B0008637,Sample Product 8637,Pet Supplies,5.0,305.65,988
B0008638,Sample Product 8638,Pet Supplies,3.7,38.12,461
B0008639,Sample Product 8639,Toys & Games,3.5,347.51,239
B0008640,Sample Product 8640,Clothing,2.5,383.49,213
B0008641,Sample Product 8641,Sports & Outdoors,4.3,150.34,24
B0008642,Sample Product 8642,Automotive,3.3,174.9,902
B0008643,Sample Product 8643,Automotive,3.5,482.9,558
B0008644,Sample Product 8644,Clothing,3.1,33.09,601
B0008645,Sample Product 8645,Office Products,3.5,256.56,504
B0008646,Sample Product 8646,Office Products,3.7,240.75,706
B0008647,Sample Product 8647,Sports & Outdoors,5.0,438.94,110
B0008648,Sample Product 8648,Electronics,3.7,423.72,327
B0008649,Sample Product 8649,Home & Garden,5.0,37.28,855
B0008650,Sample Product 8650,Automotive,4.1,108.75,99
B0008651,Sample Product 8651,Books,4.5,55.04,652
B0008652,Sample Product 8652,Beauty & Health,5.0,399.73,697
B0008653,Sample Product 8653,Toys & Games,4.9,34.49,795
B0008654,Sample Product 8654,Pet Supplies,2.7,495.88,110
B0008655,Sample Product 8655,Sports & Outdoors,3.2,356.81,855
B0008656,Sample Product 8656,Clothing,4.8,330.29,705
B0008657,Sample Product 8657,Electronics,4.8,232.6,387
B0008658,Sample Product 8658,Books,4.2,231.3,148
B0008659,Sample Product 8659,Clothing,5.0,477.0,119
B0008660,Sample Product 8660,Beauty & Health,4.2,29.35,724
B0008661,Sample Product 8661,Toys & Games,3.9,330.52,938
B0008662,Sample Product 8662,Beauty & Health,4.7,48.88,474
B0008663,Sample Product 8663,Office Products,4.7,156.85,333
B0008664,Sample Product 8664,Toys & Games,1.9,280.73,979
B0008665,Sample Product 8665,Home & Garden,4.1,245.45,294
B0008666,Sample Product 8666,Beauty & Health,4.6,338.35,820
B0008667,Sample Product 8667,Pet Supplies,3.1,449.93,824
B0008668,Sample Product 8668,Office Products,5.0,39.58,945
B0008669,Sample Product 8669,Home & Garden,3.8,348.92,9
B0008670,Sample Product 8670,Home & Garden,3.0,482.45,201
B0008671,Sample Product 8671,Office Products,4.4,385.65,719
B0008672,Sample Product 8672,Toys & Games,3.5,321.17,870
B0008673,Sample Product 8673,Beauty & Health,5.0,37.94,474
B0008674,Sample Product 8674,Automotive,4.2,338.2,615
B0008675,Sample Product 8675,Automotive,5.0,162.86,956
B0008676,Sample Product 8676,Automotive,4.6,62.56,920
B0008677,Sample Product 8677,Home & Garden,2.8,28.38,367
B0008678,Sample Product 8678,Beauty & Health,3.6,422.25,951
B0008679,Sample Product 8679,Sports & Outdoors,4.0,9.39,106
B0008680,Sample Product 8680,Sports & Outdoors,2.9,251.68,796
B0008681,Sample Product 8681,Office Products,3.1,422.32,471
B0008682,Sample Product 8682,Automotive,4.2,304.96,745
B0008683,Sample Product 8683,Electronics,4.0,93.86,188
B0008684,Sample Product 8684,Home & Garden,5.0,268.99,669
B0008685,Sample Product 8685,Clothing,5.0,36.11,826
B0008686,Sample Product 8686,Home & Garden,5.0,346.59,423
B0008687,Sample Product 8687,Home & Garden,2.8,321.68,731
B0008688,Sample Product 8688,Pet Supplies,5.0,181.18,989
B0008689,Sample Product 8689,Office Products,2.1,222.91,105
B0008690,Sample Product 8690,Electronics,4.7,454.59,590
B0008691,Sample Product 8691,Sports & Outdoors,3.9,36.38,345
B0008692,Sample Product 8692,Clothing,2.7,177.45,982
B0008693,Sample Product 8693,Books,4.6,146.08,746
B0008694,Sample Product 8694,Automotive,1.8,96.16,740
B0008695,Sample Product 8695,Toys & Games,2.9,219.24,111
B0008696,Sample Product 8696,Home & Garden,5.0,190.65,290
B0008697,Sample Product 8697,Toys & Games,2.6,280.02,907
B0008698,Sample Product 8698,Sports & Outdoors,4.3,486.69,834
B0008699,Sample Product 8699,Electronics,3.1,458.46,297
B0008700,Sample Product 8700,Pet Supplies,4.3,189.88,871
B0008701,Sample Product 8701,Sports & Outdoors,4.1,183.61,814
B0008702,Sample Product 8702,Toys & Games,2.6,398.12,422
B0008703,Sample Product 8703,Office Products,3.6,36.71,785
B0008704,Sample Product 8704,Pet Supplies,3.0,370.44,40
B0008705,Sample Product 8705,Pet Supplies,3.2,159.92,269
B0008706,Sample Product 8706,Toys & Games,4.4,154.57,921
B0008707,Sample Product 8707,Pet Supplies,2.9,178.24,245
B0008708,Sample Product 8708,Pet Supplies,5.0,114.66,359
B0008709,Sample Product 8709,Beauty & Health,4.3,298.0,120
B0008710,Sample Product 8710,Books,4.0,115.89,620
B0008711,Sample Product 8711,Toys & Games,4.1,448.73,305
B0008712,Sample Product 8712,Home & Garden,5.0,307.74,721
B0008713,Sample Product 8713,Home & Garden,2.9,222.22,442
B0008714,Sample Product 8714,Clothing,4.5,110.68,377
B0008715,Sample Product 8715,Beauty & Health,4.0,350.3,43
B0008716,Sample Product 8716,Automotive,3.7,141.1,986
B0008717,Sample Product 8717,Pet Supplies,4.8,388.31,94
B0008718,Sample Product 8718,Electronics,3.6,331.0,26
B0008719,Sample Product 8719,Toys & Games,3.8,243.83,506
B0008720,Sample Product 8720,Books,4.1,474.69,274
B0008721,Sample Product 8721,Beauty & Health,4.0,440.23,894
B0008722,Sample Product 8722,Home & Garden,3.3,165.34,40
B0008723,Sample Product 8723,Books,4.6,11.66,22
B0008724,Sample Product 8724,Sports & Outdoors,4.8,428.31,393
B0008725,Sample Product 8725,Books,4.7,189.54,524
B0008726,Sample Product 8726,Home & Garden,4.1,249.87,899
B0008727,Sample Product 8727,Office Products,2.9,364.46,299
B0008728,Sample Product 8728,Pet Supplies,3.8,202.28,693
B0008729,Sample Product 8729,Pet Supplies,4.2,355.2,229
B0008730,Sample Product 8730,Automotive,4.2,113.13,634
B0008731,Sample Product 8731,Home & Garden,4.4,56.78,843
B0008732,Sample Product 8732,Toys & Games,4.0,51.44,887
B0008733,Sample Product 8733,Beauty & Health,5.0,189.24,181
B0008734,Sample Product 8734,Home & Garden,3.4,319.84,353
B0008735,Sample Product 8735,Toys & Games,4.1,210.94,507
B0008736,Sample Product 8736,Toys & Games,3.5,110.34,848
B0008737,Sample Product 8737,Electronics,5.0,35.54,450
B0008738,Sample Product 8738,Pet Supplies,2.6,132.68,473
B0008739,Sample Product 8739,Office Products,3.3,204.71,555
B0008740,Sample Product 8740,Home & Garden,4.7,75.18,970
B0008741,Sample Product 8741,Clothing,2.9,163.98,145
B0008742,Sample Product 8742,Home & Garden,5.0,303.22,30
B0008743,Sample Product 8743,Toys & Games,3.5,412.04,769
B0008744,Sample Product 8744,Pet Supplies,4.3,176.65,804
B0008745,Sample Product 8745,Home & Garden,3.4,69.53,130
B0008746,Sample Product 8746,Pet Supplies,4.6,21.85,4
B0008747,Sample Product 8747,Automotive,5.0,328.55,183
B0008748,Sample Product 8748,Office Products,4.7,126.17,479
B0008749,Sample Product 8749,Sports & Outdoors,4.1,169.72,849
B0008750,Sample Product 8750,Books,5.0,59.78,249
B0008751,Sample Product 8751,Books,5.0,108.91,475
B0008752,Sample Product 8752,Beauty & Health,2.7,53.93,422
B0008753,Sample Product 8753,Toys & Games,3.8,264.39,78
B0008754,Sample Product 8754,Toys & Games,4.9,437.13,260
B0008755,Sample Product 8755,Home & Garden,3.7,174.65,477
B0008756,Sample Product 8756,Pet Supplies,5.0,139.8,56
B0008757,Sample Product 8757,Books,4.9,328.64,544
B0008758,Sample Product 8758,Toys & Games,4.0,18.21,218
B0008759,Sample Product 8759,Books,4.2,71.68,318
B0008760,Sample Product 8760,Electronics,4.0,172.55,362
B0008761,Sample Product 8761,Toys & Games,3.4,441.71,366
B0008762,Sample Product 8762,Sports & Outdoors,3.6,208.07,943
B0008763,Sample Product 8763,Home & Garden,5.0,222.02,829
B0008764,Sample Product 8764,Automotive,2.7,472.87,518
B0008765,Sample Product 8765,Office Products,3.9,65.1,561
B0008766,Sample Product 8766,Sports & Outdoors,4.0,213.23,579
B0008767,Sample Product 8767,Pet Supplies,4.0,427.99,283
B0008768,Sample Product 8768,Pet Supplies,3.2,372.89,480
B0008769,Sample Product 8769,Home & Garden,4.3,274.27,885
B0008770,Sample Product 8770,Pet Supplies,4.1,476.45,598
B0008771,Sample Product 8771,Toys & Games,3.7,103.38,581
B0008772,Sample Product 8772,Automotive,4.9,408.38,755
B0008773,Sample Product 8773,Office Products,5.0,473.26,923
B0008774,Sample Product 8774,Toys & Games,3.3,380.58,185
B0008775,Sample Product 8775,Clothing,4.6,153.55,61
B0008776,Sample Product 8776,Electronics,4.4,269.72,173
B0008777,Sample Product 8777,Toys & Games,4.0,389.17,681
B0008778,Sample Product 8778,Toys & Games,3.8,319.64,69
B0008779,Sample Product 8779,Toys & Games,3.2,414.63,571
B0008780,Sample Product 8780,Pet Supplies,4.5,36.77,181
B0008781,Sample Product 8781,Toys & Games,2.6,197.88,194
B0008782,Sample Product 8782,Office Products,4.7,295.09,370
B0008783,Sample Product 8783,Clothing,3.7,208.35,266
